id,price
0,401.76589557894476
1,1853.2889113809406
2,9701.225426716399
3,502.78068631324595
4,9806.41508454036
5,2233.1375964102035
6,1003.1025014120787
7,10185.187619693254
8,950.5344912320206
9,515.4526025301279
10,10585.222143445602
11,14591.527045909406
12,4081.9919668628204
13,3904.9218432744833
14,3034.4184163295718
15,586.9314908525143
16,18411.394601374173
17,3387.069633920842
18,2976.387026215688
19,8317.332218221676
20,9536.661516387734
21,15792.471701609527
22,4737.32094143803
23,4870.603969833969
24,2770.7829783295047
25,6789.693396072159
26,6725.932318414299
27,893.0457821973087
28,877.6177900237344
29,4700.8534649801
30,9737.106884616449
31,500.7531924579521
32,5036.922734311065
33,1759.104273338336
34,2030.5714388428396
35,704.1692504648577
36,1745.0568215859116
37,7526.741958806533
38,4222.082329557443
39,15479.63001192824
40,1949.8476518618297
41,949.6315048685415
42,511.6638535805846
43,963.4746021319684
44,634.5067436252689
45,7586.237383501335
46,14548.482061899644
47,10478.101183812578
48,456.1051452379602
49,561.0263708923312
50,10403.142387443371
51,3429.160076118768
52,2596.956673304271
53,3837.681926426203
54,4988.279737914127
55,2046.9045044669779
56,4651.986610605367
57,1164.9136358145938
58,9980.658328759888
59,809.0377698055627
60,5410.939512775696
61,5305.407392473675
62,805.3387998611242
63,3774.1074179396833
64,5738.41475587559
65,6604.789747146675
66,10547.1541641277
67,2155.5157647469287
68,8695.28983174605
69,4671.122890526785
70,9574.551387497137
71,6948.0645800563525
72,4934.988359417366
73,4630.642544265356
74,1481.5210481631175
75,3123.1885332529623
76,4778.1014211265865
77,4162.1240584684
78,388.0328010958997
79,944.3661294789108
80,1002.4617219828206
81,2035.3269740202757
82,482.000293123298
83,3819.5036686019653
84,3323.6314412724378
85,5413.791126205995
86,3609.816351156732
87,2463.893240099439
88,1297.4522644451067
89,3420.448151673897
90,1651.3410943806853
91,649.8440290712342
92,445.70309245716635
93,7911.901626405885
94,653.0645968927051
95,882.2305821338641
96,4317.9586333722955
97,5751.116258922709
98,2817.3437489620746
99,5213.600388508783
100,2416.9501462337057
101,3659.6077316316214
102,11161.011378370215
103,766.639440824099
104,4990.977821615139
105,773.331981906691
106,535.8290748533959
107,6661.795975353376
108,745.7697465899096
109,3648.1737898693
110,965.3842354930416
111,4964.233930859676
112,895.6914739426607
113,795.4686452142719
114,1403.4238192940124
115,466.2065092589328
116,680.3229119133107
117,638.6031081125625
118,4726.207193672599
119,1952.7072809725896
120,1516.8858123064942
121,1096.0315711996432
122,928.6838283277398
123,13847.829639815935
124,708.6707232475624
125,453.93024616579623
126,3428.0930162188765
127,4471.755880876513
128,1362.1469716658135
129,11052.935198829651
130,778.635608207825
131,12971.617467595037
132,10166.710063018552
133,986.0707687686904
134,2817.646019079768
135,1571.1259636356435
136,5176.304879698002
137,1387.259372443235
138,3433.6674824032207
139,1354.9004278304287
140,647.3448642057274
141,5110.887224481596
142,723.9570955357599
143,478.7614507892431
144,5108.331498026118
145,1018.9635237293628
146,6603.855810420375
147,8015.021570175998
148,4347.287644579644
149,16445.4171137105
150,3980.7488438955
151,3435.9664404215023
152,3008.6173072524302
153,771.3174425904913
154,14024.632779383544
155,5202.96612237814
156,566.3505173828285
157,894.24703207228
158,1786.1741133159185
159,854.3087972528701
160,621.1572118367126
161,2971.594707393589
162,11369.240774819777
163,1343.3504704749366
164,6729.694083204406
165,11068.511594659989
166,4132.150929883414
167,2937.8561560646176
168,448.90901507142235
169,923.0239046745219
170,377.8064627069193
171,3855.7528654793546
172,901.911389865812
173,1003.4701097701
174,1211.3783711454403
175,3102.7010150423625
176,1837.4436135594979
177,9892.219912710269
178,555.4925461937805
179,4056.0391668006196
180,446.99134664838084
181,1641.160297156821
182,9498.339778717658
183,806.2178180061019
184,16181.576070473198
185,4782.479964873553
186,2581.5884712782163
187,2503.5995998874705
188,784.563711970502
189,8646.271040813135
190,6716.0617825615245
191,2659.4664759982925
192,6325.813055752395
193,2438.2364575475035
194,930.8651893926576
195,3616.503526415243
196,551.6025461595195
197,3638.6358352883544
198,493.0696313947615
199,864.3376273963358
200,4343.9367263659105
201,5997.431689461085
202,4567.245308554184
203,12961.692752901632
204,1776.235936690217
205,976.0855709985703
206,972.7780438549544
207,557.293384272687
208,2833.109041793771
209,1398.3503271091386
210,1426.453691490447
211,2602.6265298468506
212,2326.651143244151
213,1620.363694983378
214,1476.3779779159086
215,3307.854291726774
216,820.8163080408713
217,575.1682006560827
218,1196.7555514280803
219,2857.377988995079
220,1761.8495501401762
221,4769.316807300546
222,2874.52117885551
223,582.1935328091154
224,2642.4763093238435
225,1528.3706314401898
226,721.733232232601
227,830.6117306992846
228,5679.910600008618
229,2610.9111942573363
230,1908.1308409625447
231,16384.42732822324
232,6092.516141991908
233,943.5733124648159
234,1276.4719757386952
235,3395.2598638787817
236,14831.396905594413
237,4430.591975586184
238,1095.8413719225032
239,883.7474996805322
240,4604.382019102414
241,3446.304587713038
242,4234.562377080865
243,10128.9010118716
244,16883.76659045389
245,5587.03101103837
246,2192.056735700501
247,2323.951183379713
248,1135.4744726466583
249,1027.9819716949146
250,2756.746971639827
251,3330.6297273647974
252,1742.8610484438886
253,3078.9382258016767
254,823.2703764036019
255,1848.47197890276
256,536.9461287612321
257,509.03720025625216
258,519.5429884835694
259,3993.7972365533756
260,1223.1459035498183
261,2565.096361045842
262,1021.9130773783827
263,13833.3257373502
264,15538.873874349443
265,6243.1224332594875
266,5524.289990338189
267,442.6189046465429
268,1887.7783884391927
269,2507.1032355026928
270,693.8295919372995
271,989.4158208124682
272,5927.0204897998965
273,2005.1926567060896
274,978.013277141532
275,922.8081633289053
276,941.734765948835
277,2700.5987462563107
278,837.6001977885107
279,7067.900638920546
280,6164.910579250409
281,1500.856541867447
282,2466.6263630469125
283,9884.00031520834
284,2251.6611760304736
285,5662.476151768495
286,4896.417584329965
287,3312.9719488135215
288,9411.631754532094
289,1113.616973063422
290,774.6322271414151
291,12334.955102085687
292,638.9482048602158
293,377.91535052275276
294,794.6532536795444
295,9960.725488983639
296,4560.218097916973
297,2024.660840432876
298,1058.5133255283558
299,2787.4150160095896
300,6148.268323804449
301,2486.3636423695116
302,912.3244144168871
303,15308.550242244339
304,10209.650058502379
305,646.8999192889978
306,1744.2659975645051
307,5731.798422146859
308,3351.2176622494426
309,1354.8397243191794
310,16917.146759550844
311,4783.6869812709165
312,644.1556197956761
313,1806.4903649007683
314,678.7445989758348
315,14770.511093377194
316,1948.9336005917405
317,1826.1544840487823
318,8406.060506050888
319,5118.160747544883
320,3762.043889713693
321,2260.9261055497705
322,4755.662140708479
323,1799.0921558556743
324,2474.517625640301
325,14439.370645835166
326,8772.344371556905
327,1211.775736925039
328,8142.455227175833
329,4635.972977060945
330,479.2608310348296
331,1019.3333687095387
332,1000.8325912471082
333,12862.189186371157
334,646.2368379603495
335,559.8703900663336
336,446.60596165617926
337,4950.373810403966
338,4373.922042934855
339,4206.811299906676
340,1346.0751147251895
341,1221.5115760110666
342,1993.4535672654063
343,2204.4535545919025
344,2158.9943587678517
345,5113.755239930013
346,1295.1051586621675
347,677.3811587059367
348,8509.029366546609
349,12038.443595682631
350,6905.62584140802
351,10811.974385292619
352,821.7156659200264
353,1080.6543028685205
354,1896.9091105621976
355,667.2280051234793
356,11991.008813259461
357,753.5569119229481
358,2627.6830574879814
359,13145.520141441946
360,2450.3304273655694
361,2421.9184214238885
362,619.4189609887621
363,14701.080614674553
364,7200.643354028336
365,6695.112763441261
366,16561.131185055347
367,4573.201053067972
368,6648.514927736623
